path,class_name,label,split,width,height,aspect_ratio,file_size_bytes
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00238.jpg,Achaemenid architecture,0,train,450,320,1.4062,19301
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00200.jpg,Achaemenid architecture,0,train,1000,534,1.8727,78071
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00315.jpg,Achaemenid architecture,0,train,440,330,1.3333,42629
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00298.jpg,Achaemenid architecture,0,train,512,357,1.4342,33253
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00060.jpg,Achaemenid architecture,0,train,576,410,1.4049,46466
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00131.jpg,Achaemenid architecture,0,train,1000,735,1.3605,158183
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00173.jpg,Achaemenid architecture,0,train,800,536,1.4925,57479
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00084.jpg,Achaemenid architecture,0,train,876,493,1.7769,89585
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00008.jpg,Achaemenid architecture,0,train,610,392,1.5561,31425
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00369.jpg,Achaemenid architecture,0,train,450,600,0.75,56655
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00177.jpg,Achaemenid architecture,0,train,1000,664,1.506,90381
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00382.jpg,Achaemenid architecture,0,train,800,600,1.3333,68813
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00297.jpg,Achaemenid architecture,0,train,793,240,3.3042,30126
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00018.jpg,Achaemenid architecture,0,train,800,600,1.3333,84063
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00378.jpg,Achaemenid architecture,0,train,543,599,0.9065,95897
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00276.jpg,Achaemenid architecture,0,train,1000,665,1.5038,164832
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00179.jpg,Achaemenid architecture,0,train,780,240,3.25,33595
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00266.jpg,Achaemenid architecture,0,train,414,612,0.6765,42653
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00141.jpg,Achaemenid architecture,0,train,1000,679,1.4728,128360
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00262.jpg,Achaemenid architecture,0,train,500,340,1.4706,40056
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00267.jpg,Achaemenid architecture,0,train,580,435,1.3333,46104
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00086.jpg,Achaemenid architecture,0,train,591,600,0.985,62791
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00304.jpg,Achaemenid architecture,0,train,450,320,1.4062,29120
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00263.jpg,Achaemenid architecture,0,train,320,480,0.6667,40005
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00344.jpg,Achaemenid architecture,0,train,800,600,1.3333,64884
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00030.jpg,Achaemenid architecture,0,train,768,518,1.4826,80866
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00115.jpg,Achaemenid architecture,0,train,1000,666,1.5015,113668
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00132.jpg,Achaemenid architecture,0,train,1000,666,1.5015,99205
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00341.jpg,Achaemenid architecture,0,train,800,600,1.3333,84088
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00242.jpg,Achaemenid architecture,0,train,1000,750,1.3333,177283
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00307.jpg,Achaemenid architecture,0,train,1000,750,1.3333,82940
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00171.jpg,Achaemenid architecture,0,train,1000,563,1.7762,75325
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00102.jpg,Achaemenid architecture,0,train,1000,669,1.4948,144772
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00358.jpg,Achaemenid architecture,0,train,500,357,1.4006,25182
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00182.jpg,Achaemenid architecture,0,train,900,550,1.6364,96597
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00328.jpg,Achaemenid architecture,0,train,800,533,1.5009,73753
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00350.jpg,Achaemenid architecture,0,train,800,600,1.3333,53574
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00324.jpg,Achaemenid architecture,0,train,800,600,1.3333,46379
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00343.jpg,Achaemenid architecture,0,train,659,599,1.1002,113611
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00269.jpg,Achaemenid architecture,0,train,1000,708,1.4124,104016
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00054.jpg,Achaemenid architecture,0,train,600,470,1.2766,39438
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00296.jpg,Achaemenid architecture,0,train,1000,666,1.5015,170451
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00245.jpg,Achaemenid architecture,0,train,360,240,1.5,18012
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00237.jpg,Achaemenid architecture,0,train,1000,667,1.4993,102989
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00067.jpg,Achaemenid architecture,0,train,1000,750,1.3333,118525
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00042.jpg,Achaemenid architecture,0,train,602,451,1.3348,39900
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00395.jpg,Achaemenid architecture,0,train,1239,1904,0.6507,892033
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00121.jpg,Achaemenid architecture,0,train,334,500,0.668,46193
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00168.jpg,Achaemenid architecture,0,train,800,533,1.5009,78435
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00210.jpg,Achaemenid architecture,0,train,1000,665,1.5038,132988
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00272.jpg,Achaemenid architecture,0,train,640,452,1.4159,41088
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00196.jpg,Achaemenid architecture,0,train,624,351,1.7778,39314
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00265.jpg,Achaemenid architecture,0,train,450,450,1.0,41770
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00317.jpg,Achaemenid architecture,0,train,300,470,0.6383,23577
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00017.jpg,Achaemenid architecture,0,train,1000,750,1.3333,92177
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00208.jpg,Achaemenid architecture,0,train,1000,666,1.5015,101128
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00124.jpg,Achaemenid architecture,0,train,697,1000,0.697,94576
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00187.jpg,Achaemenid architecture,0,train,500,343,1.4577,57065
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00021.jpg,Achaemenid architecture,0,train,200,150,1.3333,7673
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00020.jpg,Achaemenid architecture,0,train,668,1000,0.668,136365
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00145.jpg,Achaemenid architecture,0,train,664,1000,0.664,97675
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00223.jpg,Achaemenid architecture,0,train,1000,553,1.8083,87255
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00014.jpg,Achaemenid architecture,0,train,623,1000,0.623,122361
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00061.jpg,Achaemenid architecture,0,train,340,300,1.1333,29772
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00288.jpg,Achaemenid architecture,0,train,300,180,1.6667,11811
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00206.jpg,Achaemenid architecture,0,train,820,500,1.64,109076
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00212.jpg,Achaemenid architecture,0,train,553,311,1.7781,34717
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00224.jpg,Achaemenid architecture,0,train,540,960,0.5625,89573
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00092.jpg,Achaemenid architecture,0,train,640,427,1.4988,54251
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00306.jpg,Achaemenid architecture,0,train,500,390,1.2821,73791
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00004.jpg,Achaemenid architecture,0,train,900,239,3.7657,54748
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00314.jpg,Achaemenid architecture,0,train,300,470,0.6383,23364
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00082.jpg,Achaemenid architecture,0,train,1000,657,1.5221,123832
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00153.jpg,Achaemenid architecture,0,train,1000,722,1.385,153211
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00000.jpg,Achaemenid architecture,0,train,1000,442,2.2624,59291
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00389.jpg,Achaemenid architecture,0,train,591,600,0.985,71017
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00291.jpg,Achaemenid architecture,0,train,1000,657,1.5221,130894
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00312.jpg,Achaemenid architecture,0,train,584,350,1.6686,41533
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00199.jpg,Achaemenid architecture,0,train,360,202,1.7822,19983
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00310.jpg,Achaemenid architecture,0,train,500,331,1.5106,23381
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00041.jpg,Achaemenid architecture,0,train,400,620,0.6452,42038
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00270.jpg,Achaemenid architecture,0,train,1000,750,1.3333,184444
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00095.jpg,Achaemenid architecture,0,train,900,484,1.8595,98015
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00039.jpg,Achaemenid architecture,0,train,1000,667,1.4993,137673
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00050.jpg,Achaemenid architecture,0,train,1000,735,1.3605,154829
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Achaemenid architecture/achaemenid_architecture_00155.jpg,Achaemenid architecture,0,train,1000,662,1.5106,132571
